time,Ft
0,0
0.002,-0.628215181562566
0.004,-1.25581039058627
0.006,-1.88216626637029
0.008,-2.50666467128609
0.01,-3.12868930080462
0.012,-3.74762629171449
0.014,-4.36286482793085
0.016,-4.9737977432971
0.018,-5.57982212078459
0.02,-6.18033988749895
0.022,-6.77475840490583
0.024,-7.36249105369356
0.026,-7.94295781269561
0.028,-8.51558583130146
0.03,-9.07980999479094
0.032,-9.63507348203431
0.034,-10.1808283150074
0.036,-10.7165358995799
0.038,-11.2416675570426
0.04,-11.7557050458495
0.042,-12.2581410730595
0.044,-12.7484797949738
0.046,-13.226237306473
0.048,-13.6909421185738
0.05,-14.142135623731
0.052,-14.5793725484282
0.054,-15.0022213926092
0.056,-15.4102648555158
0.058,-15.8031002475138
0.06,-16.180339887499
0.062,-16.5416114854912
0.064,-16.8865585100403
0.066,-17.2148405400789
0.068,-17.5261336008773
0.07,-17.8201304837674
0.0720000000000001,-18.0965410493204
0.0740000000000001,-18.3550925136796
0.0760000000000001,-18.595529717765
0.0780000000000001,-18.8176153790845
0.0800000000000001,-19.0211303259031
0.0820000000000001,-19.2058737135389
0.0840000000000001,-19.3716632225726
0.0860000000000001,-19.518335238775
0.0880000000000001,-19.6457450145738
0.0900000000000001,-19.7537668119028
0.0920000000000001,-19.8422940262896
0.0940000000000001,-19.9112392920616
0.0960000000000001,-19.9605345685654
0.0980000000000001,-19.9901312073146
0.1,-20
0.102,-19.9901312073146
0.104,-19.9605345685654
0.106,-19.9112392920616
0.108,-19.8422940262896
0.11,-19.7537668119028
0.112,-19.6457450145738
0.114,-19.5183352387749
0.116,-19.3716632225726
0.118,-19.2058737135389
0.12,-19.0211303259031
0.122,-18.8176153790845
0.124,-18.595529717765
0.126,-18.3550925136796
0.128,-18.0965410493204
0.13,-17.8201304837673
0.132,-17.5261336008773
0.134,-17.2148405400789
0.136,-16.8865585100403
0.138,-16.5416114854912
0.14,-16.1803398874989
0.142,-15.8031002475138
0.144,-15.4102648555158
0.146,-15.0022213926092
0.148,-14.5793725484282
0.15,-14.1421356237309
0.152,-13.6909421185738
0.154,-13.226237306473
0.156,-12.7484797949738
0.158,-12.2581410730595
0.16,-11.7557050458494
0.162,-11.2416675570426
0.164,-10.7165358995799
0.166,-10.1808283150074
0.168,-9.63507348203427
0.17,-9.07980999479091
0.172,-8.51558583130142
0.174,-7.94295781269558
0.176,-7.36249105369352
0.178,-6.77475840490579
0.18,-6.18033988749891
0.182,-5.57982212078455
0.184,-4.97379774329705
0.186,-4.36286482793081
0.188,-3.74762629171445
0.19,-3.12868930080458
0.192,-2.50666467128605
0.194,-1.88216626637024
0.196,-1.25581039058623
0.198,-0.62821518156252
0.2,4.19596273867116e-14
0.202,0.628215181562613
0.204,1.25581039058631
0.206,1.88216626637034
0.208,2.50666467128613
0.21,3.12868930080467
0.212,3.74762629171454
0.214,4.3628648279309
0.216,4.97379774329714
0.218,5.57982212078463
0.22,6.180339887499
0.222,6.77475840490587
0.224,7.36249105369361
0.226,7.94295781269566
0.228,8.5155858313015
0.23,9.07980999479098
0.232,9.63507348203435
0.234,10.1808283150075
0.236,10.71653589958
0.238,11.2416675570427
0.24,11.7557050458495
0.242,12.2581410730596
0.244,12.7484797949738
0.246,13.2262373064731
0.248,13.6909421185738
0.25,14.142135623731
0.252,14.5793725484283
0.254,15.0022213926092
0.256,15.4102648555158
0.258,15.8031002475138
0.26,16.180339887499
0.262,16.5416114854913
0.264,16.8865585100403
0.266,17.2148405400789
0.268,17.5261336008773
0.27,17.8201304837674
0.272,18.0965410493204
0.274,18.3550925136796
0.276,18.5955297177651
0.278,18.8176153790845
0.28,19.0211303259031
0.282,19.2058737135389
0.284,19.3716632225726
0.286,19.518335238775
0.288,19.6457450145738
0.29,19.7537668119028
0.292,19.8422940262896
0.294,19.9112392920616
0.296,19.9605345685654
0.298,19.9901312073146
0.3,20
0.302,19.9901312073146
0.304,19.9605345685654
0.306,19.9112392920616
0.308,19.8422940262895
0.31,19.7537668119027
0.312,19.6457450145738
0.314,19.5183352387749
0.316,19.3716632225726
0.318,19.2058737135388
0.32,19.0211303259031
0.322,18.8176153790845
0.324,18.595529717765
0.326,18.3550925136796
0.328,18.0965410493204
0.33,17.8201304837673
0.332,17.5261336008772
0.334,17.2148405400788
0.336,16.8865585100403
0.338,16.5416114854912
0.34,16.1803398874989
0.342,15.8031002475138
0.344,15.4102648555157
0.346,15.0022213926091
0.348,14.5793725484282
0.35,14.1421356237309
0.352,13.6909421185737
0.354,13.226237306473
0.356,12.7484797949737
0.358,12.2581410730595
0.36,11.7557050458494
0.362,11.2416675570425
0.364,10.7165358995799
0.366,10.1808283150074
0.368,9.63507348203423
0.37,9.07980999479086
0.372,8.51558583130138
0.374,7.94295781269554
0.376,7.36249105369347
0.378,6.77475840490574
0.38,6.18033988749887
0.382,5.57982212078451
0.384,4.97379774329702
0.386,4.36286482793076
0.388,3.74762629171441
0.39,3.12868930080453
0.392,2.50666467128601
0.394,1.88216626637019
0.396,1.25581039058618
0.398,0.628215181562478
0.4,-8.39192547734231e-14
0.402,-0.628215181562664
0.404,-1.25581039058636
0.406,-1.88216626637038
0.408,-2.50666467128617
0.41,-3.1286893008047
0.412,-3.74762629171459
0.414,-4.36286482793094
0.416,-4.97379774329718
0.418,-5.57982212078467
0.42,-6.18033988749904
0.422,-6.77475840490592
0.424,-7.36249105369365
0.426,-7.9429578126957
0.428,-8.51558583130155
0.43,-9.07980999479103
0.432,-9.63507348203439
0.434,-10.1808283150075
0.436,-10.71653589958
0.438,-11.2416675570427
0.44,-11.7557050458495
0.442,-12.2581410730596
0.444,-12.7484797949739
0.446,-13.2262373064731
0.448,-13.6909421185739
0.45,-14.142135623731
0.452,-14.5793725484283
0.454,-15.0022213926093
0.456,-15.4102648555159
0.458,-15.8031002475139
0.46,-16.180339887499
0.462,-16.5416114854913
0.464,-16.8865585100404
0.466,-17.2148405400789
0.468,-17.5261336008773
0.47,-17.8201304837674
0.472,-18.0965410493204
0.474,-18.3550925136797
0.476,-18.5955297177651
0.478,-18.8176153790845
0.48,-19.0211303259031
0.482,-19.2058737135389
0.484,-19.3716632225726
0.486,-19.518335238775
0.488,-19.6457450145738
0.49,-19.7537668119028
0.492,-19.8422940262896
0.494,-19.9112392920616
0.496,-19.9605345685654
0.498,-19.9901312073146
0.5,-20
0.502,-19.9901312073146
