time,Ft
0,0
0.002,-0.47121951935462
0.004,-0.942322772343849
0.006,-1.41319352128928
0.008,-1.8837155858794
0.01,-2.35377287183535
0.012,-2.82324939955543
0.014,-3.29202933273136
0.016,-3.75999700692913
0.018,-4.22703695812748
0.02,-4.69303395120693
0.022,-5.15787300838229
0.024,-5.62143943757174
0.026,-6.08361886069538
0.028,-6.54429724189628
0.03,-7.00336091567717
0.032,-7.46069661494565
0.034,-7.91619149896119
0.036,-8.36973318117688
0.038,-8.82120975696912
0.04,-9.27050983124843
0.042,-9.71752254594449
0.044,-10.1621376073587
0.046,-10.6042453133777
0.048,-11.0437365805403
0.05,-11.4805029709527
0.052,-11.9144367190434
0.054,-12.3454307581533
0.056,-12.7733787469522
0.058,-13.1981750956775
0.06,-13.6197149921864
0.062,-14.0378944278172
0.064,-14.4526102230515
0.066,-14.8637600529722
0.068,-15.2712424725111
0.07,-15.6749569414785
0.0720000000000001,-16.0748038493699
0.0740000000000001,-16.470684539944
0.0760000000000001,-16.8625013355639
0.0780000000000001,-17.2501575612984
0.0800000000000001,-17.6335575687742
0.0820000000000001,-18.0126067597765
0.0840000000000001,-18.3872116095893
0.0860000000000001,-18.7572796900712
0.0880000000000001,-19.1227196924607
0.0900000000000001,-19.4834414499055
0.0920000000000001,-19.8393559597096
0.0940000000000001,-20.1903754052932
0.0960000000000001,-20.5364131778607
0.0980000000000001,-20.8773838977694
0.1,-21.2132034355964
0.102,-21.5437889328957
0.104,-21.8690588226424
0.106,-22.1889328493583
0.108,-22.5033320889138
0.11,-22.8121789680009
0.112,-23.1153972832737
0.114,-23.4129122201499
0.116,-23.7046503712707
0.118,-23.9905397546127
0.12,-24.2705098312484
0.122,-24.5444915227507
0.124,-24.8124172282369
0.126,-25.0742208410481
0.128,-25.3298377650605
0.13,-25.5792049306228
0.132,-25.8222608101183
0.134,-26.0589454331457
0.136,-26.2892004013159
0.138,-26.5129689026608
0.14,-26.730195725651
0.142,-26.9408272728185
0.144,-27.1448115739806
0.146,-27.3420982990634
0.148,-27.5326387705194
0.15,-27.7163859753386
0.152,-27.8932945766476
0.154,-28.063320924896
0.156,-28.2264230686268
0.158,-28.3825607648264
0.16,-28.5316954888546
0.162,-28.6737904439499
0.164,-28.8088105703083
0.166,-28.936722553734
0.168,-29.0574948338589
0.17,-29.1710976119303
0.172,-29.2775028581624
0.174,-29.376684318653
0.176,-29.4686175218607
0.178,-29.5532797846432
0.18,-29.6306502178541
0.182,-29.7007097314967
0.184,-29.7634410394343
0.186,-29.8188286636554
0.188,-29.8668589380924
0.19,-29.9075200119938
0.192,-29.9408018528481
0.194,-29.9666962488591
0.196,-29.9851968109719
0.198,-29.9962989744498
0.2,-30
0.202,-29.9962989744498
0.204,-29.9851968109719
0.206,-29.9666962488591
0.208,-29.9408018528481
0.21,-29.9075200119938
0.212,-29.8668589380924
0.214,-29.8188286636554
0.216,-29.7634410394343
0.218,-29.7007097314967
0.22,-29.6306502178541
0.222,-29.5532797846432
0.224,-29.4686175218607
0.226,-29.376684318653
0.228,-29.2775028581624
0.23,-29.1710976119303
0.232,-29.0574948338589
0.234,-28.9367225537339
0.236,-28.8088105703083
0.238,-28.6737904439499
0.24,-28.5316954888546
0.242,-28.3825607648263
0.244,-28.2264230686268
0.246,-28.063320924896
0.248,-27.8932945766475
0.25,-27.7163859753386
0.252,-27.5326387705194
0.254,-27.3420982990633
0.256,-27.1448115739806
0.258,-26.9408272728185
0.26,-26.730195725651
0.262,-26.5129689026608
0.264,-26.2892004013159
0.266,-26.0589454331457
0.268,-25.8222608101183
0.27,-25.5792049306227
0.272,-25.3298377650604
0.274,-25.0742208410481
0.276,-24.8124172282368
0.278,-24.5444915227507
0.28,-24.2705098312484
0.282,-23.9905397546127
0.284,-23.7046503712707
0.286,-23.4129122201499
0.288,-23.1153972832737
0.29,-22.8121789680009
0.292,-22.5033320889138
0.294,-22.1889328493583
0.296,-21.8690588226423
0.298,-21.5437889328956
0.3,-21.2132034355964
0.302,-20.8773838977694
0.304,-20.5364131778606
0.306,-20.1903754052932
0.308,-19.8393559597095
0.31,-19.4834414499055
0.312,-19.1227196924607
0.314,-18.7572796900711
