time,Ft
0,0
0.002,-0.627905195293134
0.004,-1.25333233564304
0.006,-1.87381314585725
0.008,-2.48689887164855
0.01,-3.09016994374947
0.012,-3.68124552684678
0.014,-4.25779291565073
0.016,-4.81753674101715
0.018,-5.35826794978997
0.02,-5.87785252292473
0.022,-6.3742398974869
0.024,-6.84547105928689
0.026,-7.28968627421412
0.028,-7.70513242775789
0.03,-8.09016994374948
0.032,-8.44327925502015
0.034,-8.76306680043864
0.036,-9.0482705246602
0.038,-9.29776485888252
0.04,-9.51056516295154
0.042,-9.68583161128631
0.044,-9.82287250728689
0.046,-9.92114701314478
0.048,-9.98026728428272
0.05,-10
0.052,-9.98026728428272
0.054,-9.92114701314478
0.056,-9.82287250728688
0.058,-9.68583161128631
0.06,-9.51056516295153
0.062,-9.29776485888251
0.064,-9.04827052466019
0.066,-8.76306680043863
0.068,-8.44327925502014
0.07,-8.09016994374947
0.0720000000000001,-7.70513242775788
0.0740000000000001,-7.28968627421411
0.0760000000000001,-6.84547105928688
0.0780000000000001,-6.37423989748689
0.0800000000000001,-5.87785252292472
0.0820000000000001,-5.35826794978995
0.0840000000000001,-4.81753674101714
0.0860000000000001,-4.25779291565071
0.0880000000000001,-3.68124552684676
0.0900000000000001,-3.09016994374945
0.0920000000000001,-2.48689887164853
0.0940000000000001,-1.87381314585722
0.0960000000000001,-1.25333233564302
0.0980000000000001,-0.627905195293114
0.1,2.09798136933558e-14
0.102,0.627905195293156
0.104,1.25333233564307
0.106,1.87381314585727
0.108,2.48689887164857
0.11,3.0901699437495
0.112,3.6812455268468
0.114,4.25779291565075
0.116,4.81753674101718
0.118,5.35826794978999
0.12,5.87785252292476
0.122,6.37423989748692
0.124,6.84547105928691
0.126,7.28968627421413
0.128,7.70513242775791
0.13,8.09016994374949
0.132,8.44327925502017
0.134,8.76306680043865
0.136,9.0482705246602
0.138,9.29776485888253
0.14,9.51056516295154
0.142,9.68583161128632
0.144,9.82287250728689
0.146,9.92114701314478
0.148,9.98026728428272
0.15,10
0.152,9.98026728428271
0.154,9.92114701314477
0.156,9.82287250728688
0.158,9.6858316112863
0.16,9.51056516295153
0.162,9.2977648588825
0.164,9.04827052466018
0.166,8.76306680043862
0.168,8.44327925502013
0.17,8.09016994374945
0.172,7.70513242775787
0.174,7.28968627421409
0.176,6.84547105928686
0.178,6.37423989748687
0.18,5.8778525229247
0.182,5.35826794978993
0.184,4.81753674101711
0.186,4.25779291565069
0.188,3.68124552684674
0.19,3.09016994374943
0.192,2.48689887164851
0.194,1.8738131458572
0.196,1.253332335643
0.198,0.627905195293088
0.2,-4.19596273867116e-14
0.202,-0.627905195293181
0.204,-1.25333233564309
0.206,-1.87381314585729
0.208,-2.48689887164859
0.21,-3.09016994374952
0.212,-3.68124552684682
0.214,-4.25779291565077
0.216,-4.8175367410172
0.218,-5.35826794979
0.22,-5.87785252292477
0.222,-6.37423989748693
0.224,-6.84547105928693
0.226,-7.28968627421415
0.228,-7.70513242775793
0.23,-8.0901699437495
0.232,-8.44327925502018
0.234,-8.76306680043866
0.236,-9.04827052466022
0.238,-9.29776485888253
0.24,-9.51056516295155
0.242,-9.68583161128632
0.244,-9.8228725072869
0.246,-9.92114701314479
0.248,-9.98026728428272
0.25,-10
0.252,-9.98026728428271
0.254,-9.92114701314477
0.256,-9.82287250728688
0.258,-9.6858316112863
0.26,-9.51056516295152
0.262,-9.2977648588825
0.264,-9.04827052466017
0.266,-8.76306680043861
0.268,-8.44327925502012
0.27,-8.09016994374944
0.272,-7.70513242775786
0.274,-7.28968627421407
0.276,-6.84547105928685
0.278,-6.37423989748686
0.28,-5.87785252292469
0.282,-5.35826794978991
0.284,-4.8175367410171
0.286,-4.25779291565067
0.288,-3.68124552684673
0.29,-3.09016994374941
0.292,-2.48689887164849
0.294,-1.87381314585719
0.296,-1.25333233564299
0.298,-0.627905195293081
0.3,6.7380333178568e-14
0.302,0.627905195293197
0.304,1.2533323356431
0.306,1.8738131458573
0.308,2.48689887164862
0.31,3.09016994374954
0.312,3.68124552684684
0.314,4.25779291565078
0.316,4.81753674101722
0.318,5.35826794979003
0.32,5.87785252292479
0.322,6.37423989748695
0.324,6.84547105928694
0.326,7.28968627421417
0.328,7.70513242775794
0.33,8.09016994374951
0.332,8.44327925502018
0.334,8.76306680043867
0.336,9.04827052466023
0.338,9.29776485888254
0.34,9.51056516295156
0.342,9.68583161128633
0.344,9.8228725072869
0.346,9.92114701314479
0.348,9.98026728428272
0.35,10
0.352,9.98026728428271
0.354,9.92114701314477
0.356,9.82287250728687
0.358,9.68583161128629
0.36,9.51056516295151
0.362,9.29776485888248
0.364,9.04827052466016
0.366,8.7630668004386
0.368,8.44327925502011
0.37,8.09016994374942
0.372,7.70513242775784
0.374,7.28968627421406
0.376,6.84547105928682
0.378,6.37423989748683
0.38,5.87785252292466
0.382,5.3582679497899
0.384,4.81753674101709
0.386,4.25779291565064
0.388,3.6812455268467
0.39,3.09016994374939
0.392,2.48689887164847
