time,Ft
0,0
0.002,-1.57053795390641
0.004,-3.13952597646567
0.006,-4.70541566592572
0.008,-6.26666167821521
0.01,-7.82172325201154
0.012,-9.36906572928623
0.014,-10.9071620698271
0.016,-12.4344943582427
0.018,-13.9495553019615
0.02,-15.4508497187474
0.022,-16.9368960122646
0.024,-18.4062276342339
0.026,-19.857394531739
0.028,-21.2889645782536
0.03,-22.6995249869773
0.032,-24.0876837050858
0.034,-25.4520707875186
0.036,-26.7913397489498
0.038,-28.1041688926065
0.04,-29.3892626146237
0.042,-30.6453526826488
0.044,-31.8711994874345
0.046,-33.0655932661826
0.048,-34.2273552964344
0.05,-35.3553390593274
0.052,-36.4484313710706
0.054,-37.505553481523
0.056,-38.5256621387895
0.058,-39.5077506187845
0.06,-40.4508497187474
0.062,-41.3540287137281
0.064,-42.2163962751008
0.066,-43.0371013501972
0.068,-43.8153340021932
0.07,-44.5503262094184
0.0720000000000001,-45.241352623301
0.0740000000000001,-45.8877312841991
0.0760000000000001,-46.4888242944126
0.0780000000000001,-47.0440384477113
0.0800000000000001,-47.5528258147577
0.0820000000000001,-48.0146842838472
0.0840000000000001,-48.4291580564316
0.0860000000000001,-48.7958380969374
0.0880000000000001,-49.1143625364344
0.0900000000000001,-49.3844170297569
0.0920000000000001,-49.6057350657239
0.0940000000000001,-49.778098230154
0.0960000000000001,-49.9013364214136
0.0980000000000001,-49.9753280182866
0.1,-50
0.102,-49.9753280182866
0.104,-49.9013364214136
0.106,-49.778098230154
0.108,-49.6057350657239
0.11,-49.3844170297569
0.112,-49.1143625364344
0.114,-48.7958380969374
0.116,-48.4291580564315
0.118,-48.0146842838471
0.12,-47.5528258147577
0.122,-47.0440384477113
0.124,-46.4888242944125
0.126,-45.887731284199
0.128,-45.2413526233009
0.13,-44.5503262094184
0.132,-43.8153340021931
0.134,-43.0371013501971
0.136,-42.2163962751007
0.138,-41.3540287137281
0.14,-40.4508497187473
0.142,-39.5077506187845
0.144,-38.5256621387894
0.146,-37.5055534815229
0.148,-36.4484313710705
0.15,-35.3553390593273
0.152,-34.2273552964344
0.154,-33.0655932661825
0.156,-31.8711994874344
0.158,-30.6453526826488
0.16,-29.3892626146236
0.162,-28.1041688926065
0.164,-26.7913397489498
0.166,-25.4520707875185
0.168,-24.0876837050857
0.17,-22.6995249869773
0.172,-21.2889645782535
0.174,-19.857394531739
0.176,-18.4062276342338
0.178,-16.9368960122645
0.18,-15.4508497187473
0.182,-13.9495553019614
0.184,-12.4344943582426
0.186,-10.907162069827
0.188,-9.36906572928612
0.19,-7.82172325201144
0.192,-6.26666167821512
0.194,-4.70541566592561
0.196,-3.13952597646557
0.198,-1.5705379539063
0.2,1.04899068466779e-13
0.202,1.57053795390653
0.204,3.13952597646578
0.206,4.70541566592584
0.208,6.26666167821533
0.21,7.82172325201167
0.212,9.36906572928635
0.214,10.9071620698273
0.216,12.4344943582429
0.218,13.9495553019616
0.22,15.4508497187475
0.222,16.9368960122647
0.224,18.406227634234
0.226,19.8573945317391
0.228,21.2889645782538
0.23,22.6995249869775
0.232,24.0876837050859
0.234,25.4520707875187
0.236,26.79133974895
0.238,28.1041688926066
0.24,29.3892626146238
0.242,30.6453526826489
0.244,31.8711994874346
0.246,33.0655932661827
0.248,34.2273552964345
0.25,35.3553390593275
0.252,36.4484313710707
0.254,37.5055534815231
0.256,38.5256621387895
0.258,39.5077506187846
0.26,40.4508497187474
0.262,41.3540287137282
0.264,42.2163962751008
0.266,43.0371013501973
0.268,43.8153340021932
0.27,44.5503262094185
0.272,45.241352623301
0.274,45.8877312841991
0.276,46.4888242944126
0.278,47.0440384477113
0.28,47.5528258147577
0.282,48.0146842838472
0.284,48.4291580564316
0.286,48.7958380969374
0.288,49.1143625364345
0.29,49.3844170297569
0.292,49.6057350657239
0.294,49.778098230154
0.296,49.9013364214136
0.298,49.9753280182866
0.3,50
0.302,49.9753280182866
0.304,49.9013364214136
0.306,49.778098230154
0.308,49.6057350657239
0.31,49.3844170297569
0.312,49.1143625364344
0.314,48.7958380969373
0.316,48.4291580564315
0.318,48.0146842838471
0.32,47.5528258147576
0.322,47.0440384477112
0.324,46.4888242944125
0.326,45.887731284199
0.328,45.2413526233009
0.33,44.5503262094183
0.332,43.8153340021931
0.334,43.0371013501971
0.336,42.2163962751007
0.338,41.354028713728
0.34,40.4508497187473
0.342,39.5077506187844
0.344,38.5256621387893
0.346,37.5055534815229
0.348,36.4484313710705
0.35,35.3553390593272
0.352,34.2273552964343
0.354,33.0655932661824
0.356,31.8711994874343
0.358,30.6453526826487
0.36,29.3892626146235
0.362,28.1041688926064
