time,Ft
0,0
0.002,-0.00897585848099795
0.004,-0.0179509937980972
0.006,-0.0269246828456628
0.008,-0.0358962026345822
0.01,-0.0448648303505149
0.012,-0.0538298434121282
0.014,-0.0627905195293134
0.016,-0.0717461367613793
0.018,-0.0806959735752173
0.02,-0.0896393089034335
0.022,-0.0985754222024435
0.024,-0.107503593510525
0.026,-0.116423103505823
0.028,-0.125333233564304
0.03,-0.134233265817656
0.032,-0.14312248321112
0.034,-0.152000169561267
0.036,-0.160865609613699
0.038,-0.169718089100669
0.04,-0.178556894798637
0.042,-0.187381314585725
0.044,-0.196190637499095
0.046,-0.20498415379223
0.048,-0.213761154992115
0.05,-0.222520933956315
0.052,-0.231262784929952
0.054,-0.239986003602566
0.056,-0.248689887164855
0.058,-0.257373734365303
0.06,-0.266036845566675
0.062,-0.27467852280239
0.064,-0.28329806983275
0.066,-0.291894792201033
0.068,-0.300467997289452
0.07,-0.309016994374948
0.0720000000000001,-0.317541094684844
0.0740000000000001,-0.326039611452342
0.0760000000000001,-0.334511859971846
0.0780000000000001,-0.342957157654132
0.0800000000000001,-0.351374824081343
0.0820000000000001,-0.359764181061807
0.0840000000000001,-0.368124552684678
0.0860000000000001,-0.376455265374392
0.0880000000000001,-0.384755647944936
0.0900000000000001,-0.393025031653924
0.0920000000000001,-0.401262750256474
0.0940000000000001,-0.409468140058891
0.0960000000000001,-0.417640539972131
0.0980000000000001,-0.425779291565073
0.1,-0.433883739117558
0.102,-0.441953229673227
0.104,-0.449987113092121
0.106,-0.457984742103068
0.108,-0.465945472355825
0.11,-0.473868662472999
0.112,-0.481753674101716
0.114,-0.489599871965053
0.116,-0.497406623913222
0.118,-0.505173300974501
0.12,-0.512899277405906
0.122,-0.520583930743609
0.124,-0.528226641853085
0.126,-0.535826794978997
0.128,-0.543383777794806
0.13,-0.550896981452103
0.132,-0.558365800629663
0.134,-0.565789633582215
0.136,-0.573167882188923
0.138,-0.580499952001574
0.14,-0.587785252292473
0.142,-0.595023196102037
0.144,-0.602213200286082
0.146,-0.609354685562808
0.148,-0.61644707655947
0.15,-0.623489801858734
0.152,-0.630482294044714
0.154,-0.63742398974869
0.156,-0.644314329694495
0.158,-0.651152758743574
0.16,-0.657938725939713
0.162,-0.664671684553426
0.164,-0.671351092126004
0.166,-0.677976410513221
0.168,-0.684547105928689
0.17,-0.691062648986865
0.172,-0.697522514745703
0.174,-0.703926182748945
0.176,-0.710273137068058
0.178,-0.716562866343793
0.18,-0.722794863827392
0.182,-0.728968627421412
0.184,-0.735083659720177
0.186,-0.741139468049855
0.188,-0.74713556450815
0.19,-0.753071466003611
0.192,-0.758946694294556
0.194,-0.764760776027599
0.196,-0.77051324277579
0.198,-0.776203631076353
0.2,-0.78183148246803
0.202,-0.787396343528012
0.204,-0.792897765908476
0.206,-0.798335306372702
0.208,-0.803708526830789
0.21,-0.809016994374948
0.212,-0.814260281314379
0.214,-0.819437965209732
0.216,-0.824549628907141
0.218,-0.829594860571832
0.22,-0.834573253721303
0.222,-0.839484407258078
0.224,-0.844327925502015
0.226,-0.849103418222194
0.228,-0.853810500668348
0.23,-0.858448793601867
0.232,-0.863017923326351
0.234,-0.867517521717718
0.236,-0.871947226253863
0.238,-0.876306680043864
0.24,-0.880595531856738
0.242,-0.884813436149739
0.244,-0.888960053096194
0.246,-0.893035048612886
0.248,-0.897038094386969
0.25,-0.900968867902419
0.252,-0.90482705246602
0.254,-0.908612337232875
0.256,-0.912324417231455
0.258,-0.915962993388167
0.26,-0.919527772551451
0.262,-0.923018467515398
0.264,-0.926434797042888
0.266,-0.929776485888252
0.268,-0.933043264819444
0.27,-0.936234870639738
0.272,-0.939351046208924
0.274,-0.942391540464035
0.276,-0.945356108439569
0.278,-0.948244511287227
0.28,-0.951056516295154
0.282,-0.953791896906692
0.284,-0.956450432738632
0.286,-0.959031909598966
0.288,-0.961536119504149
0.29,-0.963962860695853
0.292,-0.966311937657224
0.294,-0.968583161128631
0.296,-0.970776348122918
0.298,-0.972891321940145
0.3,-0.974927912181824
0.302,-0.976885954764648
0.304,-0.978765291933712
0.306,-0.98056577227522
0.308,-0.982287250728689
0.31,-0.98392958859863
0.312,-0.985492653565727
0.314,-0.986976319697496
0.316,-0.988380467458431
0.318,-0.989704983719635
0.32,-0.990949761767935
0.322,-0.992114701314478
0.324,-0.993199708502813
0.326,-0.994204695916452
0.328,-0.995129582585911
0.33,-0.995974293995239
0.332,-0.996738762088015
0.334,-0.997422925272834
0.336,-0.998026728428272
0.338,-0.998550122907321
