time,Ft
0,0
0.002,-0.125660398833526
0.004,-0.251300954433375
0.006,-0.376901826699345
0.008,-0.502443181797696
0.01,-0.627905195293134
0.012,-0.753268055279327
0.014,-0.878511965507432
0.016,-1.00361714851215
0.018,-1.12856384873482
0.02,-1.25333233564304
0.022,-1.37790290684638
0.024,-1.50225589120757
0.026,-1.62637165194884
0.028,-1.75023058975276
0.03,-1.87381314585725
0.032,-1.99709980514407
0.034,-2.12007109922055
0.036,-2.24270760949381
0.038,-2.36498997023725
0.04,-2.48689887164855
0.042,-2.60841506289897
0.044,-2.72951935517325
0.046,-2.85019262469976
0.048,-2.97041581577035
0.05,-3.09016994374948
0.052,-3.2094360980721
0.054,-3.32819544522987
0.056,-3.44642923174517
0.058,-3.56411878713251
0.06,-3.68124552684678
0.062,-3.79779095521801
0.064,-3.91373666837203
0.066,-4.02906435713663
0.068,-4.14375580993284
0.07,-4.25779291565073
0.0720000000000001,-4.37115766650933
0.0740000000000001,-4.48383216090033
0.0760000000000001,-4.59579860621488
0.0780000000000001,-4.70703932165333
0.0800000000000001,-4.81753674101716
0.0820000000000001,-4.92727341548292
0.0840000000000001,-5.03623201635761
0.0860000000000001,-5.14439533781507
0.0880000000000001,-5.25174629961296
0.0900000000000001,-5.35826794978997
0.0920000000000001,-5.46394346734269
0.0940000000000001,-5.56875616488188
0.0960000000000001,-5.67268949126757
0.0980000000000001,-5.77572703422268
0.1,-5.87785252292473
0.102,-5.97904983057519
0.104,-6.07930297694606
0.106,-6.17859613090335
0.108,-6.27691361290701
0.11,-6.3742398974869
0.112,-6.47055961569445
0.114,-6.56585755752957
0.116,-6.66011867434252
0.118,-6.75332808121025
0.12,-6.84547105928689
0.122,-6.93653305812805
0.124,-7.0264996979885
0.126,-7.11535677209286
0.128,-7.20309024887907
0.13,-7.28968627421412
0.132,-7.37513117358174
0.134,-7.45941145424183
0.136,-7.54251380736104
0.138,-7.62442511011448
0.14,-7.7051324277579
0.142,-7.78462301567024
0.144,-7.86288432136619
0.146,-7.93990398647836
0.148,-8.01566984870877
0.15,-8.09016994374948
0.152,-8.16339250717184
0.154,-8.23532597628428
0.156,-8.30595899195813
0.158,-8.37528040042142
0.16,-8.44327925502015
0.162,-8.50994481794692
0.164,-8.57526656193653
0.166,-8.63923417192836
0.168,-8.70183754669526
0.17,-8.76306680043864
0.172,-8.82291226434954
0.174,-8.88136448813545
0.176,-8.93841424151264
0.178,-8.99405251566371
0.18,-9.0482705246602
0.182,-9.10105970684996
0.184,-9.15241172620918
0.186,-9.20231847365871
0.188,-9.25077206834458
0.19,-9.29776485888252
0.192,-9.34328942456612
0.194,-9.38733857653874
0.196,-9.42990535892865
0.198,-9.47098304994745
0.2,-9.51056516295154
0.202,-9.54864544746643
0.204,-9.58521789017376
0.206,-9.62027671586086
0.208,-9.65381638833274
0.21,-9.68583161128631
0.212,-9.71631732914674
