time,Ft
0,0
0.002,-1.25581039058627
0.004,-2.50666467128609
0.006,-3.74762629171449
0.008,-4.9737977432971
0.01,-6.18033988749895
0.012,-7.36249105369356
0.014,-8.51558583130145
0.016,-9.63507348203431
0.018,-10.7165358995799
0.02,-11.7557050458495
0.022,-12.7484797949738
0.024,-13.6909421185738
0.026,-14.5793725484282
0.028,-15.4102648555158
0.03,-16.180339887499
0.032,-16.8865585100403
0.034,-17.5261336008773
0.036,-18.0965410493204
0.038,-18.595529717765
0.04,-19.0211303259031
0.042,-19.3716632225726
0.044,-19.6457450145738
0.046,-19.8422940262896
0.048,-19.9605345685654
0.05,-20
0.052,-19.9605345685654
0.054,-19.8422940262896
0.056,-19.6457450145738
0.058,-19.3716632225726
0.06,-19.0211303259031
0.062,-18.595529717765
0.064,-18.0965410493204
0.066,-17.5261336008773
0.068,-16.8865585100403
0.07,-16.1803398874989
0.0720000000000001,-15.4102648555158
0.0740000000000001,-14.5793725484282
0.0760000000000001,-13.6909421185738
0.0780000000000001,-12.7484797949738
0.0800000000000001,-11.7557050458494
0.0820000000000001,-10.7165358995799
0.0840000000000001,-9.63507348203427
0.0860000000000001,-8.51558583130142
0.0880000000000001,-7.36249105369352
0.0900000000000001,-6.18033988749891
0.0920000000000001,-4.97379774329705
0.0940000000000001,-3.74762629171445
0.0960000000000001,-2.50666467128605
0.0980000000000001,-1.25581039058623
0.1,4.19596273867116e-14
0.102,1.25581039058631
0.104,2.50666467128613
0.106,3.74762629171454
0.108,4.97379774329714
0.11,6.180339887499
0.112,7.36249105369361
0.114,8.5155858313015
0.116,9.63507348203435
0.118,10.71653589958
0.12,11.7557050458495
0.122,12.7484797949738
0.124,13.6909421185738
0.126,14.5793725484283
0.128,15.4102648555158
0.13,16.180339887499
0.132,16.8865585100403
0.134,17.5261336008773
0.136,18.0965410493204
0.138,18.5955297177651
0.14,19.0211303259031
0.142,19.3716632225726
0.144,19.6457450145738
0.146,19.8422940262896
0.148,19.9605345685654
0.15,20
0.152,19.9605345685654
0.154,19.8422940262895
0.156,19.6457450145738
0.158,19.3716632225726
0.16,19.0211303259031
0.162,18.595529717765
0.164,18.0965410493204
0.166,17.5261336008772
0.168,16.8865585100403
0.17,16.1803398874989
0.172,15.4102648555157
0.174,14.5793725484282
0.176,13.6909421185737
0.178,12.7484797949737
0.18,11.7557050458494
0.182,10.7165358995799
0.184,9.63507348203423
0.186,8.51558583130138
0.188,7.36249105369347
0.19,6.18033988749887
0.192,4.97379774329702
0.194,3.74762629171441
0.196,2.50666467128601
0.198,1.25581039058618
0.2,-8.39192547734231e-14
0.202,-1.25581039058636
0.204,-2.50666467128617
0.206,-3.74762629171459
0.208,-4.97379774329718
0.21,-6.18033988749904
0.212,-7.36249105369365
0.214,-8.51558583130155
0.216,-9.63507348203439
0.218,-10.71653589958
0.22,-11.7557050458495
0.222,-12.7484797949739
0.224,-13.6909421185739
0.226,-14.5793725484283
0.228,-15.4102648555159
0.23,-16.180339887499
0.232,-16.8865585100404
0.234,-17.5261336008773
0.236,-18.0965410493204
0.238,-18.5955297177651
0.24,-19.0211303259031
0.242,-19.3716632225726
0.244,-19.6457450145738
0.246,-19.8422940262896
0.248,-19.9605345685654
0.25,-20
0.252,-19.9605345685654
0.254,-19.8422940262895
0.256,-19.6457450145738
0.258,-19.3716632225726
0.26,-19.021130325903
0.262,-18.595529717765
0.264,-18.0965410493203
0.266,-17.5261336008772
0.268,-16.8865585100402
0.27,-16.1803398874989
0.272,-15.4102648555157
0.274,-14.5793725484281
0.276,-13.6909421185737
0.278,-12.7484797949737
0.28,-11.7557050458494
0.282,-10.7165358995798
0.284,-9.6350734820342
0.286,-8.51558583130135
0.288,-7.36249105369346
0.29,-6.18033988749882
0.292,-4.97379774329697
0.294,-3.74762629171437
0.296,-2.50666467128597
0.298,-1.25581039058616
0.3,1.34760666357136e-13
0.302,1.25581039058639
0.304,2.5066646712862
0.306,3.7476262917146
0.308,4.97379774329723
0.31,6.18033988749908
0.312,7.36249105369368
0.314,8.51558583130156
0.316,9.63507348203444
0.318,10.7165358995801
0.32,11.7557050458496
0.322,12.7484797949739
0.324,13.6909421185739
0.326,14.5793725484283
0.328,15.4102648555159
0.33,16.180339887499
0.332,16.8865585100404
0.334,17.5261336008773
0.336,18.0965410493205
0.338,18.5955297177651
0.34,19.0211303259031
0.342,19.3716632225727
0.344,19.6457450145738
0.346,19.8422940262896
0.348,19.9605345685654
0.35,20
0.352,19.9605345685654
0.354,19.8422940262895
0.356,19.6457450145737
0.358,19.3716632225726
0.36,19.021130325903
0.362,18.595529717765
0.364,18.0965410493203
0.366,17.5261336008772
0.368,16.8865585100402
