time,Ft
0,0
0.002,-0.0897585848099795
0.004,-0.179509937980972
0.006,-0.269246828456628
0.008,-0.358962026345822
0.01,-0.448648303505149
0.012,-0.538298434121282
0.014,-0.627905195293134
0.016,-0.717461367613793
0.018,-0.806959735752173
0.02,-0.896393089034335
0.022,-0.985754222024435
0.024,-1.07503593510525
0.026,-1.16423103505823
0.028,-1.25333233564304
0.03,-1.34233265817656
0.032,-1.4312248321112
0.034,-1.52000169561267
0.036,-1.60865609613698
0.038,-1.69718089100669
0.04,-1.78556894798637
0.042,-1.87381314585725
0.044,-1.96190637499095
0.046,-2.0498415379223
0.048,-2.13761154992115
0.05,-2.22520933956315
0.052,-2.31262784929952
0.054,-2.39986003602566
0.056,-2.48689887164855
0.058,-2.57373734365303
0.06,-2.66036845566675
0.062,-2.7467852280239
0.064,-2.8329806983275
0.066,-2.91894792201033
0.068,-3.00467997289452
0.07,-3.09016994374948
0.0720000000000001,-3.17541094684844
0.0740000000000001,-3.26039611452342
0.0760000000000001,-3.34511859971846
0.0780000000000001,-3.42957157654132
0.0800000000000001,-3.51374824081343
0.0820000000000001,-3.59764181061807
0.0840000000000001,-3.68124552684678
0.0860000000000001,-3.76455265374392
0.0880000000000001,-3.84755647944936
0.0900000000000001,-3.93025031653924
0.0920000000000001,-4.01262750256474
0.0940000000000001,-4.09468140058891
0.0960000000000001,-4.17640539972131
0.0980000000000001,-4.25779291565073
0.1,-4.33883739117558
0.102,-4.41953229673227
0.104,-4.49987113092121
0.106,-4.57984742103068
0.108,-4.65945472355825
0.11,-4.73868662472999
0.112,-4.81753674101716
0.114,-4.89599871965053
0.116,-4.97406623913222
0.118,-5.05173300974501
0.12,-5.12899277405906
0.122,-5.20583930743609
0.124,-5.28226641853085
0.126,-5.35826794978997
0.128,-5.43383777794806
0.13,-5.50896981452103
0.132,-5.58365800629663
0.134,-5.65789633582215
0.136,-5.73167882188923
0.138,-5.80499952001574
0.14,-5.87785252292473
0.142,-5.95023196102037
0.144,-6.02213200286083
0.146,-6.09354685562808
0.148,-6.1644707655947
0.15,-6.23489801858734
0.152,-6.30482294044714
0.154,-6.3742398974869
0.156,-6.44314329694495
0.158,-6.51152758743574
0.16,-6.57938725939713
0.162,-6.64671684553426
0.164,-6.71351092126004
0.166,-6.77976410513221
0.168,-6.84547105928689
0.17,-6.91062648986865
0.172,-6.97522514745703
0.174,-7.03926182748945
0.176,-7.10273137068057
0.178,-7.16562866343793
0.18,-7.22794863827392
0.182,-7.28968627421412
0.184,-7.35083659720177
0.186,-7.41139468049855
0.188,-7.4713556450815
0.19,-7.53071466003611
0.192,-7.58946694294556
0.194,-7.64760776027599
0.196,-7.7051324277579
0.198,-7.76203631076353
0.2,-7.8183148246803
0.202,-7.87396343528012
0.204,-7.92897765908476
0.206,-7.98335306372702
0.208,-8.03708526830789
0.21,-8.09016994374948
0.212,-8.14260281314379
0.214,-8.19437965209732
0.216,-8.24549628907141
0.218,-8.29594860571832
0.22,-8.34573253721303
0.222,-8.39484407258078
0.224,-8.44327925502015
0.226,-8.49103418222194
0.228,-8.53810500668348
0.23,-8.58448793601866
0.232,-8.63017923326351
0.234,-8.67517521717718
0.236,-8.71947226253863
0.238,-8.76306680043864
0.24,-8.80595531856738
0.242,-8.84813436149739
0.244,-8.88960053096194
0.246,-8.93035048612886
0.248,-8.97038094386969
0.25,-9.00968867902419
0.252,-9.0482705246602
0.254,-9.08612337232875
0.256,-9.12324417231455
0.258,-9.15962993388167
0.26,-9.19527772551451
0.262,-9.23018467515397
0.264,-9.26434797042888
0.266,-9.29776485888252
0.268,-9.33043264819444
0.27,-9.36234870639738
0.272,-9.39351046208924
0.274,-9.42391540464035
0.276,-9.45356108439569
0.278,-9.48244511287227
0.28,-9.51056516295154
0.282,-9.53791896906692
0.284,-9.56450432738632
0.286,-9.59031909598966
0.288,-9.61536119504149
0.29,-9.63962860695854
0.292,-9.66311937657224
0.294,-9.68583161128631
0.296,-9.70776348122918
0.298,-9.72891321940145
0.3,-9.74927912181824
0.302,-9.76885954764648
0.304,-9.78765291933712
0.306,-9.8056577227522
0.308,-9.82287250728689
0.31,-9.8392958859863
0.312,-9.85492653565727
0.314,-9.86976319697496
0.316,-9.88380467458431
0.318,-9.89704983719635
0.32,-9.90949761767935
0.322,-9.92114701314478
0.324,-9.93199708502813
0.326,-9.94204695916452
0.328,-9.95129582585911
0.33,-9.95974293995239
0.332,-9.96738762088015
0.334,-9.97422925272834
0.336,-9.98026728428272
0.338,-9.98550122907321
0.34,-9.98993066541315
0.342,-9.99355523643321
0.344,-9.99637465011021
0.346,-9.99838867929058
0.348,-9.99959716170871
0.35,-10
0.352,-9.99959716170871
0.354,-9.99838867929058
0.356,-9.99637465011021
0.358,-9.99355523643321
0.36,-9.98993066541315
0.362,-9.98550122907321
0.364,-9.98026728428271
0.366,-9.97422925272834
0.368,-9.96738762088014
0.37,-9.95974293995239
0.372,-9.95129582585911
0.374,-9.94204695916451
0.376,-9.93199708502813
0.378,-9.92114701314478
0.38,-9.90949761767935
0.382,-9.89704983719635
0.384,-9.88380467458431
0.386,-9.86976319697495
0.388,-9.85492653565727
0.39,-9.83929588598629
0.392,-9.82287250728688
0.394,-9.8056577227522
0.396,-9.78765291933711
0.398,-9.76885954764647
0.4,-9.74927912181823
0.402,-9.72891321940145
0.404,-9.70776348122918
0.406,-9.68583161128631
0.408,-9.66311937657224
0.41,-9.63962860695853
0.412,-9.61536119504149
0.414,-9.59031909598965
0.416,-9.56450432738631
0.418,-9.53791896906692
0.42,-9.51056516295153
0.422,-9.48244511287226
0.424,-9.45356108439568
0.426,-9.42391540464034
0.428,-9.39351046208923
0.43,-9.36234870639737
0.432,-9.33043264819444
0.434,-9.29776485888251
0.436,-9.26434797042887
0.438,-9.23018467515397
0.44,-9.1952777255145
0.442,-9.15962993388166
0.444,-9.12324417231454
0.446,-9.08612337232874
0.448,-9.04827052466019
0.45,-9.00968867902419
0.452,-8.97038094386968
0.454,-8.93035048612885
0.456,-8.88960053096192
0.458,-8.84813436149738
0.46,-8.80595531856737
0.462,-8.76306680043863
0.464,-8.71947226253862
0.466,-8.67517521717717
0.468,-8.6301792332635
0.47,-8.58448793601865
0.472,-8.53810500668346
0.474,-8.49103418222193
0.476,-8.44327925502014
0.478,-8.39484407258077
0.48,-8.34573253721302
0.482,-8.2959486057183
0.484,-8.2454962890714
0.486,-8.19437965209731
0.488,-8.14260281314378
0.49,-8.09016994374946
0.492,-8.03708526830788
0.494,-7.983353063727
0.496,-7.92897765908474
0.498,-7.87396343528011
0.5,-7.81831482468029
0.502,-7.76203631076352
0.504,-7.70513242775788
0.506,-7.64760776027597
0.508,-7.58946694294555
0.51,-7.5307146600361
0.512,-7.47135564508149
0.514,-7.41139468049854
0.516,-7.35083659720176
0.518,-7.28968627421411
0.52,-7.2279486382739
0.522,-7.16562866343791
0.524,-7.10273137068056
0.526,-7.03926182748944
0.528,-6.97522514745701
0.53,-6.91062648986863
0.532,-6.84547105928688
0.534,-6.7797641051322
0.536,-6.71351092126003
0.538,-6.64671684553425
0.54,-6.57938725939711
0.542,-6.51152758743572
0.544,-6.44314329694493
0.546,-6.37423989748689
0.548,-6.30482294044713
0.55,-6.23489801858732
0.552,-6.16447076559469
0.554,-6.09354685562807
0.556,-6.02213200286081
0.558,-5.95023196102036
