time,Ft
0,0
0.002,-0.628292692472827
0.004,-1.25643036312513
0.006,-1.88425802838571
0.008,-2.51162078117253
0.01,-3.1383638291138
0.012,-3.76433253274057
0.014,-4.38937244364181
0.016,-5.01332934257217
0.018,-5.63604927750331
0.02,-6.25737860160924
0.022,-6.87716401117638
0.024,-7.49525258342899
0.026,-8.1114918142605
0.028,-8.72572965586171
0.03,-9.33781455423622
0.032,-9.9475954865942
0.034,-10.5549219986149
0.036,-11.1596442415692
0.038,-11.7616130092922
0.04,-12.3606797749979
0.042,-12.956696727926
0.044,-13.5495168098117
0.046,-14.1389937511703
0.048,-14.7249821073871
0.05,-15.3073372946036
0.052,-15.8859156253912
0.054,-16.4605743442044
0.056,-17.0311716626029
0.058,-17.5975667942366
0.06,-18.1596199895819
0.062,-18.7171925704229
0.064,-19.2701469640686
0.066,-19.8183467372963
0.068,-20.3616566300149
0.07,-20.899942588638
0.0720000000000001,-21.4330717991599
0.0740000000000001,-21.9609127199253
0.0760000000000001,-22.4833351140852
0.0780000000000001,-23.0002100817312
0.0800000000000001,-23.5114100916989
0.0820000000000001,-24.0168090130354
0.0840000000000001,-24.5162821461191
0.0860000000000001,-25.0097062534282
0.0880000000000001,-25.4969595899476
0.0900000000000001,-25.9779219332074
0.0920000000000001,-26.4524746129461
0.0940000000000001,-26.920500540391
0.0960000000000001,-27.3818842371476
0.0980000000000001,-27.8365118636926
0.1,-28.2842712474619
0.102,-28.7250519105276
0.104,-29.1587450968565
0.106,-29.5852437991444
0.108,-30.0044427852184
0.11,-30.4162386240013
0.112,-30.8205297110316
0.114,-31.2172162935332
0.116,-31.6062004950276
0.118,-31.9873863394836
0.12,-32.3606797749979
0.122,-32.725988697001
0.124,-33.0832229709825
0.126,-33.4322944547308
0.128,-33.7731170200806
0.13,-34.1056065741637
0.132,-34.4296810801578
0.134,-34.7452605775277
0.136,-35.0522672017546
0.138,-35.3506252035478
0.14,-35.6402609675347
0.142,-35.9211030304246
0.144,-36.1930820986408
0.146,-36.4561310654178
0.148,-36.7101850273593
0.15,-36.9551813004515
0.152,-37.1910594355301
0.154,-37.4177612331947
0.156,-37.635230758169
0.158,-37.8434143531018
0.16,-38.0422606518062
0.162,-38.2317205919332
0.164,-38.4117474270777
0.166,-38.5822967383119
0.168,-38.7433264451453
0.17,-38.8947968159071
0.172,-39.0366704775499
0.174,-39.1689124248706
0.176,-39.2914900291476
0.178,-39.404373046191
0.18,-39.5075336238055
0.182,-39.6009463086623
0.184,-39.6845880525791
0.186,-39.7584382182072
0.188,-39.8224785841232
0.19,-39.8766933493251
0.192,-39.9210691371309
0.194,-39.9555949984788
0.196,-39.9802624146293
0.198,-39.9950652992664
0.2,-40
0.202,-39.9950652992664
0.204,-39.9802624146293
0.206,-39.9555949984788
0.208,-39.9210691371309
0.21,-39.8766933493251
0.212,-39.8224785841232
0.214,-39.7584382182072
0.216,-39.6845880525791
0.218,-39.6009463086623
0.22,-39.5075336238055
0.222,-39.4043730461909
0.224,-39.2914900291475
0.226,-39.1689124248706
0.228,-39.0366704775499
0.23,-38.8947968159071
0.232,-38.7433264451452
0.234,-38.5822967383119
0.236,-38.4117474270777
0.238,-38.2317205919332
0.24,-38.0422606518061
0.242,-37.8434143531018
0.244,-37.635230758169
0.246,-37.4177612331947
0.248,-37.19105943553
0.25,-36.9551813004514
0.252,-36.7101850273592
0.254,-36.4561310654178
0.256,-36.1930820986408
0.258,-35.9211030304246
0.26,-35.6402609675347
0.262,-35.3506252035477
0.264,-35.0522672017545
0.266,-34.7452605775276
0.268,-34.4296810801577
0.27,-34.1056065741637
0.272,-33.7731170200806
0.274,-33.4322944547308
0.276,-33.0832229709824
0.278,-32.7259886970009
0.28,-32.3606797749979
0.282,-31.9873863394836
0.284,-31.6062004950276
0.286,-31.2172162935332
0.288,-30.8205297110315
0.29,-30.4162386240012
0.292,-30.0044427852183
0.294,-29.5852437991443
0.296,-29.1587450968564
0.298,-28.7250519105275
0.3,-28.2842712474619
0.302,-27.8365118636925
0.304,-27.3818842371475
0.306,-26.9205005403909
0.308,-26.452474612946
0.31,-25.9779219332073
0.312,-25.4969595899475
0.314,-25.0097062534282
0.316,-24.516282146119
0.318,-24.0168090130353
0.32,-23.5114100916989
0.322,-23.0002100817311
0.324,-22.4833351140852
0.326,-21.9609127199252
0.328,-21.4330717991598
0.33,-20.8999425886379
0.332,-20.3616566300148
0.334,-19.8183467372962
0.336,-19.2701469640685
0.338,-18.7171925704229
0.34,-18.1596199895818
0.342,-17.5975667942365
0.344,-17.0311716626028
0.346,-16.4605743442043
0.348,-15.8859156253912
0.35,-15.3073372946035
0.352,-14.724982107387
0.354,-14.1389937511702
0.356,-13.5495168098116
0.358,-12.9566967279259
0.36,-12.3606797749978
0.362,-11.7616130092921
0.364,-11.1596442415691
0.366,-10.5549219986148
0.368,-9.94759548659411
0.37,-9.33781455423613
0.372,-8.72572965586162
0.374,-8.11149181426042
0.376,-7.4952525834289
0.378,-6.8771640111763
0.38,-6.25737860160915
0.382,-5.63604927750323
0.384,-5.01332934257209
0.386,-4.38937244364172
0.388,-3.76433253274049
0.39,-3.13836382911371
0.392,-2.51162078117245
0.394,-1.88425802838561
0.396,-1.25643036312504
0.398,-0.62829269247274
0.4,8.39192547734231e-14
0.402,0.628292692472925
0.404,1.25643036312523
0.406,1.8842580283858
0.408,2.51162078117262
0.41,3.13836382911388
0.412,3.76433253274067
0.414,4.3893724436419
0.416,5.01332934257226
0.418,5.63604927750339
0.42,6.25737860160933
0.422,6.87716401117648
0.424,7.49525258342908
0.426,8.11149181426059
0.428,8.72572965586181
0.43,9.33781455423631
0.432,9.94759548659429
0.434,10.554921998615
0.436,11.1596442415693
0.438,11.7616130092923
0.44,12.360679774998
0.442,12.9566967279261
0.444,13.5495168098117
0.446,14.1389937511704
0.448,14.7249821073872
0.45,15.3073372946037
0.452,15.8859156253913
0.454,16.4605743442045
0.456,17.031171662603
0.458,17.5975667942367
0.46,18.159619989582
0.462,18.717192570423
0.464,19.2701469640687
0.466,19.8183467372964
0.468,20.3616566300149
0.47,20.899942588638
0.472,21.43307179916
0.474,21.9609127199254
0.476,22.4833351140853
0.478,23.0002100817312
0.48,23.511410091699
0.482,24.0168090130355
0.484,24.5162821461191
0.486,25.0097062534283
0.488,25.4969595899477
0.49,25.9779219332074
0.492,26.4524746129462
0.494,26.920500540391
0.496,27.3818842371476
0.498,27.8365118636927
0.5,28.284271247462
0.502,28.7250519105276
0.504,29.1587450968565
0.506,29.5852437991445
0.508,30.0044427852185
0.51,30.4162386240013
0.512,30.8205297110316
0.514,31.2172162935333
0.516,31.6062004950277
0.518,31.9873863394837
0.52,32.360679774998
0.522,32.725988697001
0.524,33.0832229709825
0.526,33.4322944547309
0.528,33.7731170200807
0.53,34.1056065741638
0.532,34.4296810801578
0.534,34.7452605775277
0.536,35.0522672017546
0.538,35.3506252035478
0.54,35.6402609675348
0.542,35.9211030304247
0.544,36.1930820986408
0.546,36.4561310654179
0.548,36.7101850273593
0.55,36.9551813004515
0.552,37.1910594355301
0.554,37.4177612331947
0.556,37.6352307581691
0.558,37.8434143531018
0.56,38.0422606518062
0.562,38.2317205919332
0.564,38.4117474270778
0.566,38.582296738312
0.568,38.7433264451453
0.57,38.8947968159071
0.572,39.0366704775499
0.574,39.1689124248707
0.576,39.2914900291476
0.578,39.404373046191
0.58,39.5075336238055
0.582,39.6009463086623
0.584,39.6845880525791
0.586,39.7584382182072
0.588,39.8224785841232
0.59,39.8766933493251
0.592,39.9210691371309
0.594,39.9555949984788
