time,Ft
0,0
0.002,-0.0628314396555895
0.004,-0.125660398833526
0.006,-0.188484397154082
0.008,-0.251300954433375
0.01,-0.314107590781283
0.012,-0.376901826699345
0.014,-0.439681183178649
0.016,-0.502443181797696
0.018,-0.565185344820245
0.02,-0.627905195293134
0.022,-0.690600257144058
0.024,-0.753268055279327
0.026,-0.815906115681576
0.028,-0.878511965507432
0.03,-0.941083133185143
0.032,-1.00361714851215
0.034,-1.0661115427526
0.036,-1.12856384873482
0.038,-1.1909716009487
0.04,-1.25333233564304
0.042,-1.31564359092283
0.044,-1.37790290684638
0.046,-1.44010782552252
0.048,-1.50225589120757
0.05,-1.56434465040231
0.052,-1.62637165194884
0.054,-1.68833444712734
0.056,-1.75023058975276
0.058,-1.81205763627137
0.06,-1.87381314585725
0.062,-1.9354946805086
0.064,-1.99709980514407
0.066,-2.05862608769881
0.068,-2.12007109922055
0.07,-2.18143241396543
0.0720000000000001,-2.24270760949381
0.0740000000000001,-2.30389426676591
0.0760000000000001,-2.36498997023725
0.0780000000000001,-2.42599230795408
0.0800000000000001,-2.48689887164855
0.0820000000000001,-2.54770725683382
0.0840000000000001,-2.60841506289897
0.0860000000000001,-2.66901989320376
0.0880000000000001,-2.72951935517325
0.0900000000000001,-2.78991106039229
0.0920000000000001,-2.85019262469976
0.0940000000000001,-2.91036166828272
0.0960000000000001,-2.97041581577035
0.0980000000000001,-3.03035269632774
0.1,-3.09016994374948
0.102,-3.14986519655305
0.104,-3.2094360980721
0.106,-3.26888029654943
0.108,-3.32819544522987
0.11,-3.38737920245292
0.112,-3.44642923174517
0.114,-3.50534320191259
0.116,-3.56411878713251
0.118,-3.62275366704546
0.12,-3.68124552684678
0.122,-3.73959205737801
0.124,-3.79779095521801
0.126,-3.85583992277397
0.128,-3.91373666837203
0.13,-3.97147890634781
0.132,-4.02906435713663
0.134,-4.08649074736349
0.136,-4.14375580993284
0.138,-4.20085728411807
0.14,-4.25779291565073
0.142,-4.31456045680959
0.144,-4.37115766650933
0.146,-4.42758231038902
0.148,-4.48383216090033
0.15,-4.53990499739547
0.152,-4.59579860621488
0.154,-4.65151078077459
0.156,-4.70703932165333
0.158,-4.76238203667939
0.16,-4.81753674101716
0.162,-4.87250125725333
0.164,-4.92727341548292
0.166,-4.98185105339491
0.168,-5.03623201635761
0.17,-5.09041415750372
0.172,-5.14439533781507
0.174,-5.1981734262071
0.176,-5.25174629961296
0.178,-5.30511184306734
0.18,-5.35826794978997
0.182,-5.41121252126876
0.184,-5.46394346734269
0.186,-5.5164587062843
0.188,-5.56875616488188
0.19,-5.62083377852131
0.192,-5.67268949126757
0.194,-5.72432125594591
0.196,-5.77572703422268
0.198,-5.82690479668576
0.2,-5.87785252292473
0.202,-5.9285682016106
0.204,-5.97904983057519
0.206,-6.02929541689025
0.208,-6.07930297694606
0.21,-6.12907053652977
0.212,-6.17859613090335
0.214,-6.22787780488113
0.216,-6.27691361290701
0.218,-6.32570161913125
0.22,-6.3742398974869
0.222,-6.42252653176585
0.224,-6.47055961569445
0.226,-6.51833725300879
0.228,-6.56585755752957
0.23,-6.61311865323652
0.232,-6.66011867434252
0.234,-6.7068557653672
0.236,-6.75332808121025
0.238,-6.7995337872242
0.24,-6.84547105928689
0.242,-6.89113808387349
0.244,-6.93653305812805
0.246,-6.98165418993473
0.248,-7.0264996979885
0.25,-7.07106781186548
0.252,-7.11535677209286
0.254,-7.15936483021832
0.256,-7.20309024887907
0.258,-7.24653130187047
0.26,-7.28968627421412
0.262,-7.3325534622256
0.264,-7.37513117358174
0.266,-7.4174177273874
0.268,-7.45941145424183
0.27,-7.5011106963046
0.272,-7.54251380736104
0.274,-7.58361915288722
0.276,-7.62442511011448
0.278,-7.6649300680935
0.28,-7.7051324277579
0.282,-7.74503060198734
0.284,-7.78462301567024
0.286,-7.82390810576588
0.288,-7.86288432136619
0.29,-7.90155012375691
0.292,-7.93990398647836
0.294,-7.97794439538571
0.296,-8.01566984870877
0.298,-8.05307885711122
0.3,-8.09016994374948
0.302,-8.12694164433094
0.304,-8.16339250717184
0.306,-8.19952109325453
