time,Ft
0,0
0.002,-0.359034339239918
0.004,-0.71803975192389
0.006,-1.07698731382651
0.008,-1.43584810538329
0.01,-1.7945932140206
0.012,-2.15319373648513
0.014,-2.51162078117253
0.016,-2.86984547045517
0.018,-3.22783894300869
0.02,-3.58557235613734
0.022,-3.94301688809774
0.024,-4.300143740421
0.026,-4.65692414023292
0.028,-5.01332934257217
0.03,-5.36933063270622
0.032,-5.72489932844478
0.034,-6.08000678245069
0.036,-6.43462438454794
0.038,-6.78872356402676
0.04,-7.14227579194547
0.042,-7.49525258342899
0.044,-7.84762549996381
0.046,-8.19936615168922
0.048,-8.55044619968458
0.05,-8.90083735825258
0.052,-9.25051139719809
0.054,-9.59944014410264
0.056,-9.9475954865942
0.058,-10.2949493746121
0.06,-10.641473822667
0.062,-10.9871409120956
0.064,-11.33192279331
0.066,-11.6757916880413
0.068,-12.0187198915781
0.07,-12.3606797749979
0.0720000000000001,-12.7016437873938
0.0740000000000001,-13.0415844580937
0.0760000000000001,-13.3804743988738
0.0780000000000001,-13.7182863061653
0.0800000000000001,-14.0549929632537
0.0820000000000001,-14.3905672424723
0.0840000000000001,-14.7249821073871
0.0860000000000001,-15.0582106149757
0.0880000000000001,-15.3902259177975
0.0900000000000001,-15.721001266157
0.0920000000000001,-16.050510010259
0.0940000000000001,-16.3787256023556
0.0960000000000001,-16.7056215988853
0.0980000000000001,-17.0311716626029
0.1,-17.3553495647023
0.102,-17.6781291869291
0.104,-17.9994845236849
0.106,-18.3193896841227
0.108,-18.637818894233
0.11,-18.95474649892
0.112,-19.2701469640686
0.114,-19.5839948786021
0.116,-19.8962649565289
0.118,-20.2069320389801
0.12,-20.5159710962363
0.122,-20.8233572297444
0.124,-21.1290656741234
0.126,-21.4330717991599
0.128,-21.7353511117922
0.13,-22.0358792580841
0.132,-22.3346320251865
0.134,-22.6315853432886
0.136,-22.9267152875569
0.138,-23.219998080063
0.14,-23.5114100916989
0.142,-23.8009278440815
0.144,-24.0885280114433
0.146,-24.3741874225123
0.148,-24.6578830623788
0.15,-24.9395920743494
0.152,-25.2192917617886
0.154,-25.4969595899476
0.156,-25.7725731877798
0.158,-26.046110349743
0.16,-26.3175490375885
0.162,-26.586867382137
0.164,-26.8540436850402
0.166,-27.1190564205288
0.168,-27.3818842371476
0.17,-27.6425059594746
0.172,-27.9009005898281
0.174,-28.1570473099578
0.176,-28.4109254827223
0.178,-28.6625146537517
0.18,-28.9117945530957
0.182,-29.1587450968565
0.184,-29.4033463888071
0.186,-29.6455787219942
0.188,-29.885422580326
0.19,-30.1228586401445
0.192,-30.3578677717822
0.194,-30.5904310411039
0.196,-30.8205297110316
0.198,-31.0481452430541
0.2,-31.2732592987212
0.202,-31.4958537411205
0.204,-31.715910636339
0.206,-31.9334122549081
0.208,-32.1483410732316
0.21,-32.3606797749979
0.212,-32.5704112525752
0.214,-32.7775186083893
0.216,-32.9819851562856
0.218,-33.1837944228733
0.22,-33.3829301488521
0.222,-33.5793762903231
0.224,-33.7731170200806
0.226,-33.9641367288878
0.228,-34.1524200267339
0.23,-34.3379517440747
0.232,-34.520716933054
0.234,-34.7007008687087
0.236,-34.8778890501545
0.238,-35.0522672017546
0.24,-35.2238212742695
0.242,-35.3925374459896
0.244,-35.5584021238477
0.246,-35.7214019445154
0.248,-35.8815237754788
0.25,-36.0387547160968
0.252,-36.1930820986408
0.254,-36.344493489315
0.256,-36.4929766892582
0.258,-36.6385197355267
0.26,-36.781110902058
0.262,-36.9207387006159
0.264,-37.0573918817155
0.266,-37.1910594355301
0.268,-37.3217305927778
0.27,-37.4493948255895
0.272,-37.574041848357
0.274,-37.6956616185614
0.276,-37.8142443375828
0.278,-37.9297804514891
0.28,-38.0422606518062
0.282,-38.1516758762677
0.284,-38.2580173095453
0.286,-38.3612763839586
0.288,-38.461444780166
0.29,-38.5585144278341
0.292,-38.652477506289
0.294,-38.7433264451453
0.296,-38.8310539249167
0.298,-38.9156528776058
0.3,-38.997116487273
0.302,-39.0754381905859
0.304,-39.1506116773485
0.306,-39.2226308910088
0.308,-39.2914900291476
0.31,-39.3571835439452
0.312,-39.4197061426291
0.314,-39.4790527878998
