time,Ft
0,0
0.002,-0.251325758622358
0.004,-0.502641595334104
0.006,-0.753937588616327
0.008,-1.0052038177335
0.01,-1.25643036312513
0.012,-1.50760730679738
0.014,-1.7587247327146
0.016,-2.00977272719078
0.018,-2.26074137928098
0.02,-2.51162078117253
0.022,-2.76240102857623
0.024,-3.01307222111731
0.026,-3.2636244627263
0.028,-3.51404786202973
0.03,-3.76433253274057
0.032,-4.0144685940486
0.034,-4.2644461710104
0.036,-4.51425539493927
0.038,-4.76388640379479
0.04,-5.01332934257217
0.042,-5.2625743636913
0.044,-5.51161162738553
0.046,-5.76043130209009
0.048,-6.00902356483029
0.05,-6.25737860160924
0.052,-6.50548660779535
0.054,-6.75333778850936
0.056,-7.00092235901105
0.058,-7.2482305450855
0.06,-7.49525258342899
0.062,-7.74197872203441
0.064,-7.98839922057629
0.066,-8.23450435079526
0.068,-8.48028439688219
0.07,-8.72572965586171
0.0720000000000001,-8.97083043797525
0.0740000000000001,-9.21557706706363
0.0760000000000001,-9.45995988094899
0.0780000000000001,-9.7039692318163
0.0800000000000001,-9.9475954865942
0.0820000000000001,-10.1908290273353
0.0840000000000001,-10.4336602515959
0.0860000000000001,-10.676079572815
0.0880000000000001,-10.918077420693
0.0900000000000001,-11.1596442415692
0.0920000000000001,-11.4007704987991
0.0940000000000001,-11.6414466731309
0.0960000000000001,-11.8816632630814
0.0980000000000001,-12.121410785311
0.1,-12.3606797749979
0.102,-12.5994607862122
0.104,-12.8377443922884
0.106,-13.0755211861977
0.108,-13.3127817809195
0.11,-13.5495168098117
0.112,-13.7857169269807
0.114,-14.0213728076504
0.116,-14.25647514853
0.118,-14.4910146681818
0.12,-14.7249821073871
0.122,-14.958368229512
0.124,-15.1911638208721
0.126,-15.4233596910959
0.128,-15.6549466734881
0.13,-15.8859156253912
0.132,-16.1162574285465
0.134,-16.345962989454
0.136,-16.5750232397314
0.138,-16.8034291364723
0.14,-17.0311716626029
0.142,-17.2582418272384
0.144,-17.4846306660373
0.146,-17.7103292415561
0.148,-17.9353286436013
0.15,-18.1596199895819
0.152,-18.3831944248595
0.154,-18.6060431230983
0.156,-18.8281572866133
0.158,-19.0495281467176
0.16,-19.2701469640686
0.162,-19.4900050290133
0.164,-19.7090936619317
0.166,-19.9274042135796
0.168,-20.1449280654304
0.17,-20.3616566300149
0.172,-20.5775813512603
0.174,-20.7926937048284
0.176,-21.0069851984518
0.178,-21.2204473722694
0.18,-21.4330717991599
0.182,-21.644850085075
0.184,-21.8557738693708
0.186,-22.0658348251372
0.188,-22.2750246595275
0.19,-22.4833351140852
0.192,-22.6907579650703
0.194,-22.8972850237836
0.196,-23.1029081368907
0.198,-23.3076191867431
0.2,-23.5114100916989
0.202,-23.7142728064424
0.204,-23.9161993223008
0.206,-24.117181667561
0.208,-24.3172119077842
0.21,-24.5162821461191
0.212,-24.7143845236134
0.214,-24.9115112195245
