time,Ft
0,0
0.002,-0.0157073173118207
0.004,-0.0314107590781283
0.006,-0.0471064507096427
0.008,-0.0627905195293134
0.01,-0.0784590957278449
0.012,-0.0941083133185143
0.014,-0.109734311091045
0.016,-0.125333233564304
0.018,-0.140901231937583
0.02,-0.156434465040231
0.022,-0.17192910027941
0.024,-0.187381314585725
0.026,-0.202787295356513
0.028,-0.218143241396543
0.03,-0.233445363855906
0.032,-0.248689887164855
0.034,-0.263873049965373
0.036,-0.278991106039229
0.038,-0.294040325232304
0.04,-0.309016994374948
0.042,-0.32391741819815
0.044,-0.338737920245292
0.046,-0.353474843779257
0.048,-0.368124552684678
0.05,-0.38268343236509
0.052,-0.397147890634781
0.054,-0.411514358605109
0.056,-0.425779291565073
0.058,-0.439939169855915
0.06,-0.453990499739547
0.062,-0.467929814260574
0.064,-0.481753674101716
0.066,-0.495458668432408
0.068,-0.509041415750372
0.07,-0.522498564715949
0.0720000000000001,-0.535826794978997
0.0740000000000001,-0.549022817998132
0.0760000000000001,-0.562083377852131
0.0780000000000001,-0.575005252043279
0.0800000000000001,-0.587785252292473
0.0820000000000001,-0.600420225325884
0.0840000000000001,-0.612907053652977
0.0860000000000001,-0.625242656335706
0.0880000000000001,-0.63742398974869
0.0900000000000001,-0.649448048330184
0.0920000000000001,-0.661311865323652
0.0940000000000001,-0.673012513509774
0.0960000000000001,-0.684547105928689
0.0980000000000001,-0.695912796592315
0.1,-0.707106781186548
0.102,-0.718126297763189
0.104,-0.728968627421412
0.106,-0.73963109497861
0.108,-0.75011106963046
0.11,-0.760405965600031
0.112,-0.77051324277579
0.114,-0.78043040733833
0.116,-0.790155012375691
0.118,-0.799684658487091
0.12,-0.809016994374948
0.122,-0.818149717425024
0.124,-0.827080574274562
0.126,-0.835807361368271
0.128,-0.844327925502015
0.13,-0.852640164354093
0.132,-0.860742027003944
0.134,-0.868631514438192
0.136,-0.876306680043864
0.138,-0.883765630088694
0.14,-0.891006524188368
0.142,-0.898027575760616
0.144,-0.90482705246602
0.146,-0.911403276635446
0.148,-0.917754625683981
0.15,-0.923879532511287
0.152,-0.929776485888252
0.154,-0.935444030829868
0.156,-0.940880768954226
0.158,-0.946085358827546
0.16,-0.951056516295154
0.162,-0.95579301479833
0.164,-0.960293685676943
0.166,-0.964557418457798
0.168,-0.968583161128631
0.17,-0.972369920397677
0.172,-0.975916761938748
0.174,-0.979222810621766
0.176,-0.982287250728689
0.178,-0.985109326154774
0.18,-0.987688340595138
0.182,-0.990023657716558
0.184,-0.992114701314478
0.186,-0.99396095545518
0.188,-0.99556196460308
0.19,-0.996917333733128
0.192,-0.998026728428272
0.194,-0.99888987496197
0.196,-0.999506560365732
0.198,-0.999876632481661
0.2,-1
0.202,-0.999876632481661
0.204,-0.999506560365731
0.206,-0.99888987496197
0.208,-0.998026728428271
0.21,-0.996917333733128
0.212,-0.99556196460308
0.214,-0.99396095545518
0.216,-0.992114701314478
0.218,-0.990023657716557
0.22,-0.987688340595138
0.222,-0.985109326154774
0.224,-0.982287250728688
0.226,-0.979222810621766
0.228,-0.975916761938747
0.23,-0.972369920397676
0.232,-0.968583161128631
0.234,-0.964557418457798
0.236,-0.960293685676943
0.238,-0.95579301479833
0.24,-0.951056516295153
0.242,-0.946085358827545
0.244,-0.940880768954225
0.246,-0.935444030829867
0.248,-0.929776485888251
0.25,-0.923879532511286
0.252,-0.917754625683981
0.254,-0.911403276635445
0.256,-0.904827052466019
0.258,-0.898027575760615
0.26,-0.891006524188367
0.262,-0.883765630088693
0.264,-0.876306680043863
0.266,-0.868631514438191
0.268,-0.860742027003943
0.27,-0.852640164354092
0.272,-0.844327925502014
0.274,-0.835807361368269
0.276,-0.827080574274561
0.278,-0.818149717425023
0.28,-0.809016994374947
0.282,-0.79968465848709
0.284,-0.790155012375689
0.286,-0.780430407338329
0.288,-0.770513242775788
0.29,-0.76040596560003
0.292,-0.750111069630458
0.294,-0.739631094978609
0.296,-0.728968627421411
0.298,-0.718126297763188
0.3,-0.707106781186546
0.302,-0.695912796592313
0.304,-0.684547105928688
0.306,-0.673012513509772
0.308,-0.661311865323651
0.31,-0.649448048330182
0.312,-0.637423989748689
0.314,-0.625242656335704
0.316,-0.612907053652975
0.318,-0.600420225325883
0.32,-0.587785252292472
0.322,-0.575005252043277
0.324,-0.562083377852129
0.326,-0.54902281799813
0.328,-0.535826794978995
0.33,-0.522498564715947
0.332,-0.50904141575037
0.334,-0.495458668432406
0.336,-0.481753674101714
0.338,-0.467929814260572
0.34,-0.453990499739545
0.342,-0.439939169855913
0.344,-0.425779291565071
0.346,-0.411514358605107
0.348,-0.397147890634779
0.35,-0.382683432365088
0.352,-0.368124552684676
0.354,-0.353474843779255
0.356,-0.33873792024529
0.358,-0.323917418198148
0.36,-0.309016994374945
0.362,-0.294040325232302
0.364,-0.278991106039227
0.366,-0.263873049965371
0.368,-0.248689887164853
0.37,-0.233445363855903
0.372,-0.218143241396541
0.374,-0.202787295356511
0.376,-0.187381314585722
0.378,-0.171929100279407
0.38,-0.156434465040229
0.382,-0.140901231937581
0.384,-0.125333233564302
0.386,-0.109734311091043
0.388,-0.0941083133185121
0.39,-0.0784590957278428
0.392,-0.0627905195293114
0.394,-0.0471064507096403
0.396,-0.031410759078126
0.398,-0.0157073173118185
0.4,2.09798136933558e-15
0.402,0.0157073173118231
0.404,0.0314107590781307
0.406,0.0471064507096449
0.408,0.0627905195293156
0.41,0.078459095727847
0.412,0.0941083133185168
0.414,0.109734311091048
0.416,0.125333233564307
0.418,0.140901231937585
0.42,0.156434465040233
0.422,0.171929100279412
0.424,0.187381314585727
0.426,0.202787295356515
0.428,0.218143241396545
0.43,0.233445363855908
0.432,0.248689887164857
0.434,0.263873049965375
0.436,0.278991106039231
0.438,0.294040325232306
0.44,0.30901699437495
0.442,0.323917418198152
0.444,0.338737920245294
0.446,0.35347484377926
0.448,0.36812455268468
0.45,0.382683432365092
0.452,0.397147890634783
0.454,0.411514358605111
0.456,0.425779291565075
0.458,0.439939169855917
0.46,0.453990499739549
0.462,0.467929814260576
0.464,0.481753674101718
0.466,0.49545866843241
0.468,0.509041415750374
0.47,0.522498564715951
0.472,0.535826794978999
0.474,0.549022817998134
0.476,0.562083377852133
0.478,0.575005252043281
0.48,0.587785252292476
0.482,0.600420225325886
0.484,0.612907053652979
0.486,0.625242656335707
0.488,0.637423989748692
0.49,0.649448048330186
0.492,0.661311865323654
0.494,0.673012513509775
0.496,0.684547105928691
0.498,0.695912796592317
0.5,0.707106781186549
0.502,0.71812629776319
0.504,0.728968627421413
0.506,0.739631094978611
0.508,0.750111069630461
0.51,0.760405965600033
0.512,0.770513242775791
0.514,0.780430407338331
0.516,0.790155012375692
0.518,0.799684658487092
0.52,0.809016994374949
0.522,0.818149717425025
0.524,0.827080574274563
0.526,0.835807361368271
0.528,0.844327925502017
0.53,0.852640164354094
0.532,0.860742027003945
0.534,0.868631514438193
0.536,0.876306680043865
0.538,0.883765630088695
0.54,0.891006524188369
0.542,0.898027575760617
0.544,0.90482705246602
0.546,0.911403276635447
0.548,0.917754625683982
0.55,0.923879532511288
0.552,0.929776485888252
0.554,0.935444030829868
0.556,0.940880768954226
0.558,0.946085358827546
0.56,0.951056516295154
0.562,0.955793014798331
0.564,0.960293685676944
0.566,0.964557418457799
0.568,0.968583161128632
0.57,0.972369920397677
0.572,0.975916761938748
0.574,0.979222810621766
0.576,0.982287250728689
0.578,0.985109326154774
0.58,0.987688340595138
0.582,0.990023657716558
0.584,0.992114701314478
0.586,0.99396095545518
0.588,0.99556196460308
0.59,0.996917333733128
0.592,0.998026728428272
0.594,0.99888987496197
0.596,0.999506560365732
0.598,0.999876632481661
0.6,1
0.602,0.999876632481661
0.604,0.999506560365731
0.606,0.99888987496197
0.608,0.998026728428271
0.61,0.996917333733128
0.612,0.99556196460308
0.614,0.993960955455179
0.616,0.992114701314477
0.618,0.990023657716557
0.62,0.987688340595137
0.622,0.985109326154773
0.624,0.982287250728688
0.626,0.979222810621765
0.628,0.975916761938747
0.63,0.972369920397676
0.632,0.96858316112863
0.634,0.964557418457797
0.636,0.960293685676942
0.638,0.955793014798329
0.64,0.951056516295153
0.642,0.946085358827544
0.644,0.940880768954224
0.646,0.935444030829866
0.648,0.92977648588825
0.65,0.923879532511285
0.652,0.91775462568398
0.654,0.911403276635444
0.656,0.904827052466018
0.658,0.898027575760614
0.66,0.891006524188366
0.662,0.883765630088692
0.664,0.876306680043862
0.666,0.868631514438189
0.668,0.860742027003942
0.67,0.85264016435409
0.672,0.844327925502013
0.674,0.835807361368268
0.676,0.82708057427456
0.678,0.818149717425021
0.68,0.809016994374945
0.682,0.799684658487089
0.684,0.790155012375688
0.686,0.780430407338327
0.688000000000001,0.770513242775787
0.690000000000001,0.760405965600028
0.692000000000001,0.750111069630457
0.694000000000001,0.739631094978607
0.696000000000001,0.728968627421409
0.698000000000001,0.718126297763186
0.700000000000001,0.707106781186545
0.702000000000001,0.695912796592311
0.704000000000001,0.684547105928686
0.706000000000001,0.67301251350977
0.708000000000001,0.661311865323649
