time,Ft
0,0
0.002,-1.04712099416785
0.004,-2.09378268645998
0.006,-3.13952597646567
0.008,-4.18389216661577
0.01,-5.22642316338267
0.012,-6.26666167821521
0.014,-7.30415142812058
0.016,-8.33843733580511
0.018,-9.36906572928623
0.02,-10.395584540888
0.022,-11.4175435055328
0.024,-12.4344943582427
0.026,-13.4459910307633
0.028,-14.4515898472236
0.03,-15.4508497187474
0.032,-16.4433323369292
0.034,-17.4286023660908
0.036,-18.4062276342339
0.038,-19.3757793226052
0.04,-20.33683215379
0.042,-21.2889645782536
0.044,-22.2317589592464
0.046,-23.1648017559931
0.048,-24.0876837050858
0.05,-25
0.052,-25.9013504686565
0.054,-26.7913397489498
0.056,-27.6695774621672
0.058,-28.5356783842216
0.06,-29.3892626146237
0.062,-30.2299557431188
0.064,-31.0573890139155
0.066,-31.8711994874345
0.068,-32.6710301995053
0.07,-33.4565303179429
0.0720000000000001,-34.2273552964344
0.0740000000000001,-34.9831670256683
0.0760000000000001,-35.7236339816402
0.0780000000000001,-36.4484313710706
0.0800000000000001,-37.1572412738697
0.0820000000000001,-37.8497527825878
0.0840000000000001,-38.5256621387895
0.0860000000000001,-39.184672866292
0.0880000000000001,-39.8264959012098
0.0900000000000001,-40.4508497187474
0.0920000000000001,-41.0574604566852
0.0940000000000001,-41.646062035505
0.0960000000000001,-42.2163962751008
0.0980000000000001,-42.7682130080253
0.1,-43.3012701892219
0.102,-43.8153340021932
0.104,-44.3101789615607
0.106,-44.7855880119707
0.108,-45.241352623301
0.11,-45.6772728821301
0.112,-46.093157579425
0.114,-46.4888242944126
0.116,-46.8640994745946
0.118,-47.2188185118741
0.12,-47.5528258147577
0.122,-47.8659748766034
0.124,-48.1581283398829
0.126,-48.4291580564316
0.128,-48.678945143658
0.13,-48.9073800366903
0.132,-49.1143625364344
0.134,-49.2998018535253
0.136,-49.4636166481494
0.138,-49.6057350657239
0.14,-49.7260947684137
0.142,-49.8246429624752
0.144,-49.9013364214136
0.146,-49.9561415049429
0.148,-49.9890341737423
0.15,-50
0.152,-49.9890341737423
0.154,-49.9561415049429
0.156,-49.9013364214136
0.158,-49.8246429624752
0.16,-49.7260947684137
0.162,-49.6057350657239
0.164,-49.4636166481494
0.166,-49.2998018535252
0.168,-49.1143625364344
0.17,-48.9073800366903
0.172,-48.678945143658
0.174,-48.4291580564315
0.176,-48.1581283398829
0.178,-47.8659748766034
0.18,-47.5528258147577
0.182,-47.218818511874
0.184,-46.8640994745946
0.186,-46.4888242944126
0.188,-46.093157579425
0.19,-45.67727288213
0.192,-45.241352623301
0.194,-44.7855880119706
0.196,-44.3101789615607
0.198,-43.8153340021932
0.2,-43.3012701892219
0.202,-42.7682130080253
0.204,-42.2163962751007
0.206,-41.6460620355049
0.208,-41.0574604566852
0.21,-40.4508497187473
0.212,-39.8264959012098
0.214,-39.1846728662919
0.216,-38.5256621387894
0.218,-37.8497527825878
0.22,-37.1572412738697
0.222,-36.4484313710705
0.224,-35.7236339816401
0.226,-34.9831670256682
0.228,-34.2273552964344
0.23,-33.4565303179429
0.232,-32.6710301995052
0.234,-31.8711994874344
0.236,-31.0573890139155
0.238,-30.2299557431187
0.24,-29.3892626146236
0.242,-28.5356783842215
0.244,-27.6695774621671
0.246,-26.7913397489498
0.248,-25.9013504686564
0.25,-24.9999999999999
0.252,-24.0876837050857
0.254,-23.164801755993
0.256,-22.2317589592463
0.258,-21.2889645782536
0.26,-20.3368321537899
0.262,-19.3757793226051
0.264,-18.4062276342338
0.266,-17.4286023660907
0.268,-16.4433323369291
0.27,-15.4508497187473
0.272,-14.4515898472235
0.274,-13.4459910307632
0.276,-12.4344943582427
0.278,-11.4175435055327
0.28,-10.3955845408879
0.282,-9.36906572928616
0.284,-8.33843733580504
0.286,-7.30415142812051
0.288,-6.26666167821514
0.29,-5.2264231633826
0.292,-4.1838921666157
0.294,-3.13952597646559
0.296,-2.0937826864599
0.298,-1.04712099416777
0.3,8.26946079742758e-14
0.302,1.04712099416793
0.304,2.09378268646007
0.306,3.13952597646576
0.308,4.18389216661586
0.31,5.22642316338276
0.312,6.2666616782153
0.314,7.30415142812067
0.316,8.33843733580521
0.318,9.36906572928633
0.32,10.3955845408881
0.322,11.4175435055329
0.324,12.4344943582428
0.326,13.4459910307634
0.328,14.4515898472237
0.33,15.4508497187475
0.332,16.4433323369293
0.334,17.4286023660909
0.336,18.406227634234
0.338,19.3757793226053
0.34,20.3368321537901
0.342,21.2889645782537
0.344,22.2317589592465
0.346,23.1648017559932
0.348,24.0876837050858
0.35,25.0000000000001
0.352,25.9013504686566
0.354,26.7913397489499
0.356,27.6695774621673
0.358,28.5356783842217
0.36,29.3892626146237
0.362,30.2299557431188
0.364,31.0573890139156
0.366,31.8711994874346
0.368,32.6710301995054
0.37,33.456530317943
0.372,34.2273552964345
0.374,34.9831670256684
0.376,35.7236339816402
0.378,36.4484313710707
0.38,37.1572412738698
0.382,37.8497527825879
0.384,38.5256621387895
0.386,39.1846728662921
0.388,39.8264959012099
0.39,40.4508497187474
0.392,41.0574604566853
0.394,41.646062035505
0.396,42.2163962751008
0.398,42.7682130080254
0.4,43.301270189222
0.402,43.8153340021932
0.404,44.3101789615608
0.406,44.7855880119707
0.408,45.241352623301
0.41,45.6772728821301
0.412,46.0931575794251
0.414,46.4888242944126
0.416,46.8640994745946
0.418,47.2188185118741
0.42,47.5528258147577
0.422,47.8659748766034
0.424,48.1581283398829
0.426,48.4291580564316
0.428,48.678945143658
0.43,48.9073800366903
0.432,49.1143625364345
0.434,49.2998018535253
0.436,49.4636166481494
0.438,49.6057350657239
0.44,49.7260947684137
0.442,49.8246429624752
0.444,49.9013364214136
0.446,49.9561415049429
0.448,49.9890341737423
0.45,50
0.452,49.9890341737423
0.454,49.9561415049429
0.456,49.9013364214136
0.458,49.8246429624752
0.46,49.7260947684137
0.462,49.6057350657239
0.464,49.4636166481494
0.466,49.2998018535252
0.468,49.1143625364344
0.47,48.9073800366902
0.472,48.678945143658
0.474,48.4291580564315
0.476,48.1581283398829
0.478,47.8659748766033
0.48,47.5528258147576
0.482,47.218818511874
0.484,46.8640994745945
0.486,46.4888242944125
0.488,46.093157579425
0.49,45.67727288213
0.492,45.2413526233009
0.494,44.7855880119706
0.496,44.3101789615607
0.498,43.8153340021931
0.5,43.3012701892219
0.502,42.7682130080253
0.504,42.2163962751007
0.506,41.6460620355049
0.508,41.0574604566851
0.51,40.4508497187473
0.512,39.8264959012097
0.514,39.1846728662919
0.516,38.5256621387894
0.518,37.8497527825877
0.52,37.1572412738696
0.522,36.4484313710705
0.524,35.7236339816401
0.526,34.9831670256682
0.528,34.2273552964343
0.53,33.4565303179428
0.532,32.6710301995052
0.534,31.8711994874344
0.536,31.0573890139154
0.538,30.2299557431186
0.54,29.3892626146235
0.542,28.5356783842215
0.544,27.6695774621671
0.546,26.7913397489497
0.548,25.9013504686564
0.55,24.9999999999999
0.552,24.0876837050856
0.554,23.164801755993
0.556,22.2317589592462
0.558,21.2889645782535
0.56,20.3368321537899
0.562,19.375779322605
0.564,18.4062276342338
0.566,17.4286023660906
0.568,16.443332336929
0.57,15.4508497187472
0.572,14.4515898472234
0.574,13.4459910307631
0.576,12.4344943582426
0.578,11.4175435055326
0.58,10.3955845408878
0.582,9.36906572928606
0.584,8.33843733580496
0.586,7.3041514281204
0.588,6.26666167821506
0.59,5.22642316338249
0.592,4.18389216661561
0.594,3.13952597646549
0.596,2.09378268645982
0.598,1.04712099416766
0.6,-1.65389215948552e-13
0.602,-1.04712099416804
0.604,-2.09378268646015
0.606,-3.13952597646586
0.608,-4.18389216661595
0.61,-5.22642316338287
0.612,-6.26666167821539
0.614,-7.30415142812078
0.616,-8.33843733580529
0.618,-9.36906572928643
0.62,-10.3955845408881
0.622,-11.417543505533
0.624,-12.4344943582429
0.626,-13.4459910307634
0.628,-14.4515898472238
0.63,-15.4508497187475
0.632,-16.4433323369293
0.634,-17.4286023660909
0.636,-18.4062276342341
0.638,-19.3757793226053
0.64,-20.3368321537902
0.642,-21.2889645782538
0.644,-22.2317589592466
0.646,-23.1648017559932
0.648,-24.0876837050859
0.65,-25.0000000000002
0.652,-25.9013504686567
0.654,-26.79133974895
0.656,-27.6695774621674
0.658,-28.5356783842217
0.66,-29.3892626146238
0.662,-30.2299557431189
0.664,-31.0573890139157
0.666,-31.8711994874346
0.668,-32.6710301995054
0.67,-33.4565303179431
0.672,-34.2273552964346
0.674,-34.9831670256684
0.676,-35.7236339816403
0.678,-36.4484313710707
0.68,-37.1572412738699
0.682,-37.849752782588
0.684,-38.5256621387896
0.686,-39.1846728662921
0.688000000000001,-39.82649590121
0.690000000000001,-40.4508497187475
0.692000000000001,-41.0574604566853
0.694000000000001,-41.6460620355051
0.696000000000001,-42.2163962751009
0.698000000000001,-42.7682130080254
0.700000000000001,-43.301270189222
0.702000000000001,-43.8153340021933
0.704000000000001,-44.3101789615608
0.706000000000001,-44.7855880119707
0.708000000000001,-45.2413526233011
0.710000000000001,-45.6772728821301
0.712000000000001,-46.0931575794251
0.714000000000001,-46.4888242944127
0.716000000000001,-46.8640994745946
0.718000000000001,-47.2188185118741
0.720000000000001,-47.5528258147577
0.722000000000001,-47.8659748766034
0.724000000000001,-48.158128339883
0.726000000000001,-48.4291580564316
0.728000000000001,-48.6789451436581
0.730000000000001,-48.9073800366903
0.732000000000001,-49.1143625364345
0.734000000000001,-49.2998018535253
0.736000000000001,-49.4636166481494
