time,Ft
0,0
0.002,-0.392695044435567
0.004,-0.785365865591034
0.006,-1.17798824168051
0.008,-1.57053795390641
0.01,-1.96299078795343
0.012,-2.35532253548213
0.014,-2.74750899562229
0.016,-3.13952597646567
0.018,-3.53134929655833
0.02,-3.92295478639225
0.022,-4.31431828989617
0.024,-4.70541566592572
0.026,-5.0962227897525
0.028,-5.48671555455227
0.03,-5.87686987289189
0.032,-6.26666167821522
0.034,-6.65606692632762
0.036,-7.04506159687914
0.038,-7.43362169484615
0.04,-7.82172325201155
0.042,-8.20934232844315
0.044,-8.59645501397048
0.046,-8.98303742965963
0.048,-9.36906572928624
0.05,-9.75451610080642
0.052,-10.1393647678256
0.054,-10.5235879910653
0.056,-10.9071620698271
0.058,-11.2900633434552
0.06,-11.6722681927953
0.062,-12.0537530416519
0.064,-12.4344943582427
0.066,-12.8144686566498
0.068,-13.1936524982687
0.07,-13.5720224932537
0.0720000000000001,-13.9495553019615
0.0740000000000001,-14.3262276363899
0.0760000000000001,-14.7020162616152
0.0780000000000001,-15.0768979972248
0.0800000000000001,-15.4508497187474
0.0820000000000001,-15.8238483590793
0.0840000000000001,-16.1958709099075
0.0860000000000001,-16.5668944231286
0.0880000000000001,-16.9368960122646
0.0900000000000001,-17.3058528538747
0.0920000000000001,-17.6737421889629
0.0940000000000001,-18.0405413243821
0.0960000000000001,-18.4062276342339
0.0980000000000001,-18.7707785612642
0.1,-19.1341716182545
0.102,-19.4963843894094
0.104,-19.857394531739
0.106,-20.2171797764373
0.108,-20.5757179302555
0.11,-20.9329868768714
0.112,-21.2889645782536
0.114,-21.6436290760207
0.116,-21.9969584927958
0.118,-22.3489310335561
0.12,-22.6995249869774
0.122,-23.0487187267731
0.124,-23.3964907130287
0.126,-23.7428194935297
0.128,-24.0876837050858
0.13,-24.4310620748478
0.132,-24.7729334216204
0.134,-25.1132766571686
0.136,-25.4520707875186
0.138,-25.7892949142524
0.14,-26.1249282357975
0.142,-26.4589500487095
0.144,-26.7913397489498
0.146,-27.122076833156
0.148,-27.4511408999066
0.15,-27.7785116509801
0.152,-28.1041688926065
0.154,-28.4280925367132
0.156,-28.7502626021639
0.158,-29.0706592159915
0.16,-29.3892626146237
0.162,-29.7060531451019
0.164,-30.0210112662942
0.166,-30.3341175501
0.168,-30.6453526826488
0.17,-30.9546974654917
0.172,-31.2621328167853
0.174,-31.5676397724689
0.176,-31.8711994874345
0.178,-32.172793236689
0.18,-32.4724024165092
0.182,-32.7700085455897
0.184,-33.0655932661826
0.186,-33.35913834523
0.188,-33.6506256754887
0.19,-33.9400372766471
0.192,-34.2273552964345
0.194,-34.5125620117219
0.196,-34.7956398296157
0.198,-35.0765712885428
0.2,-35.3553390593274
0.202,-35.6319259462603
0.204,-35.9063148881595
0.206,-36.1784889594225
0.208,-36.4484313710706
0.21,-36.7161254717843
0.212,-36.9815547489305
0.214,-37.2447028295811
0.216,-37.505553481523
0.218,-37.7640906142592
0.22,-38.0202982800016
0.222,-38.2741606746544
0.224,-38.5256621387895
0.226,-38.7747871586117
0.228,-39.0215203669165
0.23,-39.2658465440373
0.232,-39.5077506187845
0.234,-39.7472176693755
0.236,-39.9842329243546
0.238,-40.2187817635042
0.24,-40.4508497187474
0.242,-40.6804224750394
