time,Ft
0,0
0.002,-0.785365865591034
0.004,-1.57053795390641
0.006,-2.35532253548213
0.008,-3.13952597646567
0.01,-3.92295478639225
0.012,-4.70541566592572
0.014,-5.48671555455226
0.016,-6.26666167821521
0.018,-7.04506159687913
0.02,-7.82172325201154
0.022,-8.59645501397048
0.024,-9.36906572928623
0.026,-10.1393647678256
0.028,-10.9071620698271
0.03,-11.6722681927953
0.032,-12.4344943582427
0.034,-13.1936524982687
0.036,-13.9495553019615
0.038,-14.7020162616152
0.04,-15.4508497187474
0.042,-16.1958709099075
0.044,-16.9368960122646
0.046,-17.6737421889629
0.048,-18.4062276342339
0.05,-19.1341716182545
0.052,-19.857394531739
0.054,-20.5757179302555
0.056,-21.2889645782536
0.058,-21.9969584927958
0.06,-22.6995249869774
0.062,-23.3964907130287
0.064,-24.0876837050858
0.066,-24.7729334216204
0.068,-25.4520707875186
0.07,-26.1249282357975
0.0720000000000001,-26.7913397489498
0.0740000000000001,-27.4511408999066
0.0760000000000001,-28.1041688926065
0.0780000000000001,-28.7502626021639
0.0800000000000001,-29.3892626146237
0.0820000000000001,-30.0210112662942
0.0840000000000001,-30.6453526826488
0.0860000000000001,-31.2621328167853
0.0880000000000001,-31.8711994874345
0.0900000000000001,-32.4724024165092
0.0920000000000001,-33.0655932661826
0.0940000000000001,-33.6506256754887
0.0960000000000001,-34.2273552964345
0.0980000000000001,-34.7956398296157
0.1,-35.3553390593274
0.102,-35.9063148881595
0.104,-36.4484313710706
0.106,-36.9815547489305
0.108,-37.505553481523
0.11,-38.0202982800016
0.112,-38.5256621387895
0.114,-39.0215203669165
0.116,-39.5077506187845
0.118,-39.9842329243546
0.12,-40.4508497187474
0.122,-40.9074858712512
0.124,-41.3540287137281
0.126,-41.7903680684135
0.128,-42.2163962751008
0.13,-42.6320082177046
0.132,-43.0371013501972
0.134,-43.4315757219096
0.136,-43.8153340021932
0.138,-44.1882815044347
0.14,-44.5503262094184
0.142,-44.9013787880308
0.144,-45.241352623301
0.146,-45.5701638317723
0.148,-45.8877312841991
0.15,-46.1939766255644
0.152,-46.4888242944126
0.154,-46.7722015414934
0.156,-47.0440384477113
0.158,-47.3042679413773
0.16,-47.5528258147577
0.162,-47.7896507399165
0.164,-48.0146842838472
0.166,-48.2278709228899
0.168,-48.4291580564316
